"artist_name","artist_id","album_id","album_type","album_release_date","album_release_year","album_release_date_precision","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_id","analysis_url","time_signature","disc_number","duration_ms","explicit","track_href","is_local","track_name","track_preview_url","track_number","type","track_uri","external_urls.spotify","album_name","key_name","mode_name","key_mode"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6cfcdjtSR9ARnpnpwtEGaS","album","2015-08-30",2015,"day",0.51,0.0816,0,-9.683,1,0.0647,0.984,0,0.286,0.282,170.406,"7cC1wC4UcN66T9ve8KXqwi","https://api.spotify.com/v1/audio-analysis/7cC1wC4UcN66T9ve8KXqwi",4,1,223280,TRUE,"https://api.spotify.com/v1/tracks/7cC1wC4UcN66T9ve8KXqwi",FALSE,"Twinkle Song","https://p.scdn.co/mp3-preview/c954c780d028cc656ec0ae4bfb4fa66a6cb9d8b3?cid=8101caddb7df4c9ca172f0d99bc2d009",23,"track","spotify:track:7cC1wC4UcN66T9ve8KXqwi","https://open.spotify.com/track/7cC1wC4UcN66T9ve8KXqwi","Miley Cyrus & Her Dead Petz","C","major","C major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","5xG9gJcs9ut3qDWezHUlsX","album","2017-09-29",2017,"day",0.548,0.873,4,-4.881,1,0.0618,0.00129,4.55e-05,0.138,0.328,121.918,"2fGxYYMQbVqgIdaqfz2OwA","https://api.spotify.com/v1/audio-analysis/2fGxYYMQbVqgIdaqfz2OwA",4,1,248773,FALSE,"https://api.spotify.com/v1/tracks/2fGxYYMQbVqgIdaqfz2OwA",FALSE,"Younger Now","https://p.scdn.co/mp3-preview/a0ed1f604aff3b4f986151e41e47112716a25b66?cid=8101caddb7df4c9ca172f0d99bc2d009",1,"track","spotify:track:2fGxYYMQbVqgIdaqfz2OwA","https://open.spotify.com/track/2fGxYYMQbVqgIdaqfz2OwA","Younger Now","E","major","E major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","5xG9gJcs9ut3qDWezHUlsX","album","2017-09-29",2017,"day",0.573,0.781,8,-6.406,1,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934,"1UZOjK1BwmwWU14Erba9CZ","https://api.spotify.com/v1/audio-analysis/1UZOjK1BwmwWU14Erba9CZ",4,1,231906,FALSE,"https://api.spotify.com/v1/tracks/1UZOjK1BwmwWU14Erba9CZ",FALSE,"Malibu","https://p.scdn.co/mp3-preview/f08235c8233524849f67af9614f9b838a4717cc5?cid=8101caddb7df4c9ca172f0d99bc2d009",2,"track","spotify:track:1UZOjK1BwmwWU14Erba9CZ","https://open.spotify.com/track/1UZOjK1BwmwWU14Erba9CZ","Younger Now","G#","major","G# major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","5xG9gJcs9ut3qDWezHUlsX","album","2017-09-29",2017,"day",0.572,0.586,6,-6.665,1,0.0441,0.0789,0,0.0736,0.651,108.033,"6fdVBAXMxv5vAABQCpOtI5","https://api.spotify.com/v1/audio-analysis/6fdVBAXMxv5vAABQCpOtI5",4,1,265373,FALSE,"https://api.spotify.com/v1/tracks/6fdVBAXMxv5vAABQCpOtI5",FALSE,"Rainbowland (feat. Dolly Parton)","https://p.scdn.co/mp3-preview/801eb882c5e2c7ed721c3c07a7c95a6e614f6e22?cid=8101caddb7df4c9ca172f0d99bc2d009",3,"track","spotify:track:6fdVBAXMxv5vAABQCpOtI5","https://open.spotify.com/track/6fdVBAXMxv5vAABQCpOtI5","Younger Now","F#","major","F# major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","5xG9gJcs9ut3qDWezHUlsX","album","2017-09-29",2017,"day",0.456,0.633,7,-6.249,1,0.0375,0.000448,0.0361,0.58,0.521,89.896,"07G5C1wAil4Mp1qjbd3eTR","https://api.spotify.com/v1/audio-analysis/07G5C1wAil4Mp1qjbd3eTR",4,1,224373,FALSE,"https://api.spotify.com/v1/tracks/07G5C1wAil4Mp1qjbd3eTR",FALSE,"Week Without You","https://p.scdn.co/mp3-preview/0b225d9abb34f7ddcc2a0415fa2602ff98af6d8e?cid=8101caddb7df4c9ca172f0d99bc2d009",4,"track","spotify:track:07G5C1wAil4Mp1qjbd3eTR","https://open.spotify.com/track/07G5C1wAil4Mp1qjbd3eTR","Younger Now","G","major","G major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","5xG9gJcs9ut3qDWezHUlsX","album","2017-09-29",2017,"day",0.394,0.506,7,-5.135,1,0.0303,0.0248,7.12e-06,0.372,0.255,98.32,"4ttUYy7HMYQ0nhfllLJNPR","https://api.spotify.com/v1/audio-analysis/4ttUYy7HMYQ0nhfllLJNPR",4,1,293746,FALSE,"https://api.spotify.com/v1/tracks/4ttUYy7HMYQ0nhfllLJNPR",FALSE,"Miss You So Much","https://p.scdn.co/mp3-preview/6a60da96be2030a72699908b28fb0ca94008ff82?cid=8101caddb7df4c9ca172f0d99bc2d009",5,"track","spotify:track:4ttUYy7HMYQ0nhfllLJNPR","https://open.spotify.com/track/4ttUYy7HMYQ0nhfllLJNPR","Younger Now","G","major","G major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","5xG9gJcs9ut3qDWezHUlsX","album","2017-09-29",2017,"day",0.618,0.374,9,-7.524,0,0.0298,0.18,0,0.182,0.202,95.92,"39vly7Z4VLImfggnEDEUzf","https://api.spotify.com/v1/audio-analysis/39vly7Z4VLImfggnEDEUzf",4,1,173866,FALSE,"https://api.spotify.com/v1/tracks/39vly7Z4VLImfggnEDEUzf",FALSE,"I Would Die For You","https://p.scdn.co/mp3-preview/17330df57d482fe072cd968d20679e37da59e0af?cid=8101caddb7df4c9ca172f0d99bc2d009",6,"track","spotify:track:39vly7Z4VLImfggnEDEUzf","https://open.spotify.com/track/39vly7Z4VLImfggnEDEUzf","Younger Now","A","minor","A minor"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","5xG9gJcs9ut3qDWezHUlsX","album","2017-09-29",2017,"day",0.846,0.706,9,-3.48,0,0.031,0.0052,3.93e-05,0.329,0.873,115.041,"742YV8T9ZyczCNdrTIAhaw","https://api.spotify.com/v1/audio-analysis/742YV8T9ZyczCNdrTIAhaw",4,1,245053,FALSE,"https://api.spotify.com/v1/tracks/742YV8T9ZyczCNdrTIAhaw",FALSE,"Thinkin'","https://p.scdn.co/mp3-preview/baea8b858f310300f7d6d0fa7a01cc56a950ac9d?cid=8101caddb7df4c9ca172f0d99bc2d009",7,"track","spotify:track:742YV8T9ZyczCNdrTIAhaw","https://open.spotify.com/track/742YV8T9ZyczCNdrTIAhaw","Younger Now","A","minor","A minor"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","5xG9gJcs9ut3qDWezHUlsX","album","2017-09-29",2017,"day",0.562,0.684,10,-5.285,0,0.0349,0.144,0,0.133,0.703,153.99,"6x6cpNDnIpqtaNcXIcGkUs","https://api.spotify.com/v1/audio-analysis/6x6cpNDnIpqtaNcXIcGkUs",4,1,179120,FALSE,"https://api.spotify.com/v1/tracks/6x6cpNDnIpqtaNcXIcGkUs",FALSE,"Bad Mood","https://p.scdn.co/mp3-preview/23cf31a0bbcaf59eaa6b715bf8bf4dadb0423caa?cid=8101caddb7df4c9ca172f0d99bc2d009",8,"track","spotify:track:6x6cpNDnIpqtaNcXIcGkUs","https://open.spotify.com/track/6x6cpNDnIpqtaNcXIcGkUs","Younger Now","A#","minor","A# minor"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","5xG9gJcs9ut3qDWezHUlsX","album","2017-09-29",2017,"day",0.678,0.845,8,-3.636,0,0.0329,0.00496,1.29e-05,0.0572,0.826,99.078,"7llPsildzxzgt6odtSaScQ","https://api.spotify.com/v1/audio-analysis/7llPsildzxzgt6odtSaScQ",4,1,199493,FALSE,"https://api.spotify.com/v1/tracks/7llPsildzxzgt6odtSaScQ",FALSE,"Love Someone","https://p.scdn.co/mp3-preview/1d440e48eb72f6844da8336d2d377e3c3e8b5582?cid=8101caddb7df4c9ca172f0d99bc2d009",9,"track","spotify:track:7llPsildzxzgt6odtSaScQ","https://open.spotify.com/track/7llPsildzxzgt6odtSaScQ","Younger Now","G#","minor","G# minor"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","5xG9gJcs9ut3qDWezHUlsX","album","2017-09-29",2017,"day",0.502,0.407,0,-6.331,1,0.0279,0.0992,0,0.116,0.299,75.945,"6aP62822amG9iAvSIPffBr","https://api.spotify.com/v1/audio-analysis/6aP62822amG9iAvSIPffBr",4,1,213960,FALSE,"https://api.spotify.com/v1/tracks/6aP62822amG9iAvSIPffBr",FALSE,"She's Not Him","https://p.scdn.co/mp3-preview/b773a996581e92dd0faf10f16864ae98cf6a5700?cid=8101caddb7df4c9ca172f0d99bc2d009",10,"track","spotify:track:6aP62822amG9iAvSIPffBr","https://open.spotify.com/track/6aP62822amG9iAvSIPffBr","Younger Now","C","major","C major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","5xG9gJcs9ut3qDWezHUlsX","album","2017-09-29",2017,"day",0.55,0.518,7,-6.055,1,0.0253,0.464,0,0.125,0.217,103.955,"4OMAJ5nXjSH5PY30lalIhC","https://api.spotify.com/v1/audio-analysis/4OMAJ5nXjSH5PY30lalIhC",4,1,201160,FALSE,"https://api.spotify.com/v1/tracks/4OMAJ5nXjSH5PY30lalIhC",FALSE,"Inspired","https://p.scdn.co/mp3-preview/ccce879b2ee05eadee3a2baceac0e6be111a3f1e?cid=8101caddb7df4c9ca172f0d99bc2d009",11,"track","spotify:track:4OMAJ5nXjSH5PY30lalIhC","https://open.spotify.com/track/4OMAJ5nXjSH5PY30lalIhC","Younger Now","G","major","G major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6Be5Qxq0Xm0CGyxs5JUYX9","album","2019-05-31",2019,"day",0.682,0.866,6,-4.132,0,0.0588,0.00461,0.00147,0.149,0.527,91.017,"4C5iYZMmSYeIUCtX3uShA7","https://api.spotify.com/v1/audio-analysis/4C5iYZMmSYeIUCtX3uShA7",4,1,219080,TRUE,"https://api.spotify.com/v1/tracks/4C5iYZMmSYeIUCtX3uShA7",FALSE,"Mother's Daughter","https://p.scdn.co/mp3-preview/012e6614cc9e122f7de9b9eb1ee1239b04391560?cid=8101caddb7df4c9ca172f0d99bc2d009",1,"track","spotify:track:4C5iYZMmSYeIUCtX3uShA7","https://open.spotify.com/track/4C5iYZMmSYeIUCtX3uShA7","SHE IS COMING","F#","minor","F# minor"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6Be5Qxq0Xm0CGyxs5JUYX9","album","2019-05-31",2019,"day",0.824,0.534,4,-4.679,0,0.0363,0.0357,3.62e-06,0.0877,0.206,141.984,"4tANGs1j5ycSIW14UShKHh","https://api.spotify.com/v1/audio-analysis/4tANGs1j5ycSIW14UShKHh",4,1,130186,FALSE,"https://api.spotify.com/v1/tracks/4tANGs1j5ycSIW14UShKHh",FALSE,"Unholy","https://p.scdn.co/mp3-preview/74071840080d89fb6a34e08e14cdc6823f5ad0b2?cid=8101caddb7df4c9ca172f0d99bc2d009",2,"track","spotify:track:4tANGs1j5ycSIW14UShKHh","https://open.spotify.com/track/4tANGs1j5ycSIW14UShKHh","SHE IS COMING","E","minor","E minor"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6Be5Qxq0Xm0CGyxs5JUYX9","album","2019-05-31",2019,"day",0.686,0.637,0,-5.127,1,0.26,0.185,1.91e-05,0.0943,0.449,160.029,"3bdAnc53Dewox5VdCBmF10","https://api.spotify.com/v1/audio-analysis/3bdAnc53Dewox5VdCBmF10",4,1,168346,TRUE,"https://api.spotify.com/v1/tracks/3bdAnc53Dewox5VdCBmF10",FALSE,"D.R.E.A.M. (feat. Ghostface Killah)","https://p.scdn.co/mp3-preview/e09f8bde8cfc44d051e1ba3b26163b70a4fe7ab9?cid=8101caddb7df4c9ca172f0d99bc2d009",3,"track","spotify:track:3bdAnc53Dewox5VdCBmF10","https://open.spotify.com/track/3bdAnc53Dewox5VdCBmF10","SHE IS COMING","C","major","C major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6Be5Qxq0Xm0CGyxs5JUYX9","album","2019-05-31",2019,"day",0.801,0.843,6,-5.698,0,0.191,0.00766,0.000919,0.385,0.736,121.065,"6lVoJs7mU51EcUJ3WW7JHx","https://api.spotify.com/v1/audio-analysis/6lVoJs7mU51EcUJ3WW7JHx",4,1,189973,TRUE,"https://api.spotify.com/v1/tracks/6lVoJs7mU51EcUJ3WW7JHx",FALSE,"Cattitude (feat. RuPaul)","https://p.scdn.co/mp3-preview/4d091e8c2690255b3137d96b2cf1e93ad399aa36?cid=8101caddb7df4c9ca172f0d99bc2d009",4,"track","spotify:track:6lVoJs7mU51EcUJ3WW7JHx","https://open.spotify.com/track/6lVoJs7mU51EcUJ3WW7JHx","SHE IS COMING","F#","minor","F# minor"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6Be5Qxq0Xm0CGyxs5JUYX9","album","2019-05-31",2019,"day",0.745,0.615,1,-7.325,1,0.0713,0.41,0.00636,0.438,0.305,100.986,"0LpyFYqDOy2ZNMUAEpPBiX","https://api.spotify.com/v1/audio-analysis/0LpyFYqDOy2ZNMUAEpPBiX",4,1,217253,FALSE,"https://api.spotify.com/v1/tracks/0LpyFYqDOy2ZNMUAEpPBiX",FALSE,"Party Up The Street","https://p.scdn.co/mp3-preview/fa1c6514f481a498659616a7c4dbbeb2ca12c57d?cid=8101caddb7df4c9ca172f0d99bc2d009",5,"track","spotify:track:0LpyFYqDOy2ZNMUAEpPBiX","https://open.spotify.com/track/0LpyFYqDOy2ZNMUAEpPBiX","SHE IS COMING","C#","major","C# major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6Be5Qxq0Xm0CGyxs5JUYX9","album","2019-05-31",2019,"day",0.571,0.613,7,-6.887,1,0.0292,0.449,0.0032,0.122,0.215,100.051,"6Af170ahnR2Nf3SK1csaUY","https://api.spotify.com/v1/audio-analysis/6Af170ahnR2Nf3SK1csaUY",4,1,221720,FALSE,"https://api.spotify.com/v1/tracks/6Af170ahnR2Nf3SK1csaUY",FALSE,"The Most","https://p.scdn.co/mp3-preview/25a9970b41a0157dc5b4ec163992f117e9aaf87d?cid=8101caddb7df4c9ca172f0d99bc2d009",6,"track","spotify:track:6Af170ahnR2Nf3SK1csaUY","https://open.spotify.com/track/6Af170ahnR2Nf3SK1csaUY","SHE IS COMING","G","major","G major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6Be5Qxq0Xm0CGyxs5JUYX9","album","2019-05-31",2019,"day",0.627,0.905,8,-3.449,0,0.0617,0.127,0.0061,0.348,0.626,90.97,"50XydCMedDl7RP5XR0Hwpm","https://api.spotify.com/v1/audio-analysis/50XydCMedDl7RP5XR0Hwpm",4,1,175072,TRUE,"https://api.spotify.com/v1/tracks/50XydCMedDl7RP5XR0Hwpm",FALSE,"Mother's Daughter - White Panda Remix","https://p.scdn.co/mp3-preview/1ae119ea4b4b760ee21e11ec626609df6fcbf2dc?cid=8101caddb7df4c9ca172f0d99bc2d009",7,"track","spotify:track:50XydCMedDl7RP5XR0Hwpm","https://open.spotify.com/track/50XydCMedDl7RP5XR0Hwpm","SHE IS COMING","G#","minor","G# minor"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","5BRhg6NSEZOj0BR6Iz56fR","album","2020-11-27",2020,"day",0.564,0.849,4,-2.619,0,0.248,0.00255,0,0.269,0.634,157.905,"37PJvlIfYWqEX6fgjHlnTf","https://api.spotify.com/v1/audio-analysis/37PJvlIfYWqEX6fgjHlnTf",4,1,171800,TRUE,"https://api.spotify.com/v1/tracks/37PJvlIfYWqEX6fgjHlnTf",FALSE,"WTF Do I Know","https://p.scdn.co/mp3-preview/28a4c9e4fe6098aca2b02a77ae1ee04d93aa762e?cid=8101caddb7df4c9ca172f0d99bc2d009",1,"track","spotify:track:37PJvlIfYWqEX6fgjHlnTf","https://open.spotify.com/track/37PJvlIfYWqEX6fgjHlnTf","Plastic Hearts","E","minor","E minor"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","5BRhg6NSEZOj0BR6Iz56fR","album","2020-11-27",2020,"day",0.551,0.756,2,-4.948,1,0.0652,0.0511,0,0.0765,0.618,175.984,"6qCsKKS7Ol63SJW3LOIX5R","https://api.spotify.com/v1/audio-analysis/6qCsKKS7Ol63SJW3LOIX5R",4,1,205733,FALSE,"https://api.spotify.com/v1/tracks/6qCsKKS7Ol63SJW3LOIX5R",FALSE,"Plastic Hearts","https://p.scdn.co/mp3-preview/3c078d4f5e9fd2bcc87272790e75c012b58bb01a?cid=8101caddb7df4c9ca172f0d99bc2d009",2,"track","spotify:track:6qCsKKS7Ol63SJW3LOIX5R","https://open.spotify.com/track/6qCsKKS7Ol63SJW3LOIX5R","Plastic Hearts","D","major","D major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","5BRhg6NSEZOj0BR6Iz56fR","album","2020-11-27",2020,"day",0.672,0.642,5,-4.035,1,0.0313,0.0981,0,0.1,0.494,121.981,"1daDRI9ahBonbWD8YcxOIB","https://api.spotify.com/v1/audio-analysis/1daDRI9ahBonbWD8YcxOIB",4,1,196453,FALSE,"https://api.spotify.com/v1/tracks/1daDRI9ahBonbWD8YcxOIB",FALSE,"Angels Like You","https://p.scdn.co/mp3-preview/3cf4c45d328d5ba31ba28976a77692006863112d?cid=8101caddb7df4c9ca172f0d99bc2d009",3,"track","spotify:track:1daDRI9ahBonbWD8YcxOIB","https://open.spotify.com/track/1daDRI9ahBonbWD8YcxOIB","Plastic Hearts","F","major","F major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","5BRhg6NSEZOj0BR6Iz56fR","album","2020-11-27",2020,"day",0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99,"2Oycxb8QbPkpHTo8ZrmG0B","https://api.spotify.com/v1/audio-analysis/2Oycxb8QbPkpHTo8ZrmG0B",4,1,169333,FALSE,"https://api.spotify.com/v1/tracks/2Oycxb8QbPkpHTo8ZrmG0B",FALSE,"Prisoner (feat. Dua Lipa)","https://p.scdn.co/mp3-preview/59d54a8a5c6c25af55d6eda2a9145ef7e69daa78?cid=8101caddb7df4c9ca172f0d99bc2d009",4,"track","spotify:track:2Oycxb8QbPkpHTo8ZrmG0B","https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B","Plastic Hearts","D#","minor","D# minor"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","5BRhg6NSEZOj0BR6Iz56fR","album","2020-11-27",2020,"day",0.659,0.765,0,-5.392,0,0.0591,0.0428,0,0.0783,0.41,89.983,"4v8jmsVox8VwU5js3JHOJZ","https://api.spotify.com/v1/audio-analysis/4v8jmsVox8VwU5js3JHOJZ",4,1,151720,FALSE,"https://api.spotify.com/v1/tracks/4v8jmsVox8VwU5js3JHOJZ",FALSE,"Gimme What I Want","https://p.scdn.co/mp3-preview/a755592852d589fe720b4dffbf47f9686e8da8ef?cid=8101caddb7df4c9ca172f0d99bc2d009",5,"track","spotify:track:4v8jmsVox8VwU5js3JHOJZ","https://open.spotify.com/track/4v8jmsVox8VwU5js3JHOJZ","Plastic Hearts","C","minor","C minor"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","5BRhg6NSEZOj0BR6Iz56fR","album","2020-11-27",2020,"day",0.638,0.918,11,-4.368,1,0.0382,0.0378,0.00805,0.0948,0.668,134.022,"4U34WsyOvppOMnRfq7DuOy","https://api.spotify.com/v1/audio-analysis/4U34WsyOvppOMnRfq7DuOy",4,1,189013,FALSE,"https://api.spotify.com/v1/tracks/4U34WsyOvppOMnRfq7DuOy",FALSE,"Night Crawling (feat. Billy Idol)","https://p.scdn.co/mp3-preview/84176a0cc8712b49422f51eff404db561fca8587?cid=8101caddb7df4c9ca172f0d99bc2d009",6,"track","spotify:track:4U34WsyOvppOMnRfq7DuOy","https://open.spotify.com/track/4U34WsyOvppOMnRfq7DuOy","Plastic Hearts","B","major","B major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","5BRhg6NSEZOj0BR6Iz56fR","album","2020-11-27",2020,"day",0.699,0.805,4,-5.535,0,0.0345,0.00161,0.00177,0.249,0.232,109.976,"4i2qxFEVVUi8yOYoxB8TCX","https://api.spotify.com/v1/audio-analysis/4i2qxFEVVUi8yOYoxB8TCX",4,1,223280,FALSE,"https://api.spotify.com/v1/tracks/4i2qxFEVVUi8yOYoxB8TCX",FALSE,"Midnight Sky","https://p.scdn.co/mp3-preview/7d54efdc2b4fc734667e80838678555907ea6341?cid=8101caddb7df4c9ca172f0d99bc2d009",7,"track","spotify:track:4i2qxFEVVUi8yOYoxB8TCX","https://open.spotify.com/track/4i2qxFEVVUi8yOYoxB8TCX","Plastic Hearts","E","minor","E minor"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","5BRhg6NSEZOj0BR6Iz56fR","album","2020-11-27",2020,"day",0.474,0.54,5,-6.862,1,0.035,0.00481,1.03e-05,0.299,0.239,72.995,"2LseyBkPJv7r7wCt2yMEgX","https://api.spotify.com/v1/audio-analysis/2LseyBkPJv7r7wCt2yMEgX",4,1,196760,FALSE,"https://api.spotify.com/v1/tracks/2LseyBkPJv7r7wCt2yMEgX",FALSE,"High","https://p.scdn.co/mp3-preview/52d68e87dd933d4c88c50ea5be686f46a0ad833b?cid=8101caddb7df4c9ca172f0d99bc2d009",8,"track","spotify:track:2LseyBkPJv7r7wCt2yMEgX","https://open.spotify.com/track/2LseyBkPJv7r7wCt2yMEgX","Plastic Hearts","F","major","F major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","5BRhg6NSEZOj0BR6Iz56fR","album","2020-11-27",2020,"day",0.652,0.597,6,-6.536,0,0.0286,0.0244,0.00103,0.238,0.333,90.022,"0rFcav2bUNH6NC9576Viiu","https://api.spotify.com/v1/audio-analysis/0rFcav2bUNH6NC9576Viiu",4,1,157800,FALSE,"https://api.spotify.com/v1/tracks/0rFcav2bUNH6NC9576Viiu",FALSE,"Hate Me","https://p.scdn.co/mp3-preview/2371b95080a66fba7460940dfef23a39225f8136?cid=8101caddb7df4c9ca172f0d99bc2d009",9,"track","spotify:track:0rFcav2bUNH6NC9576Viiu","https://open.spotify.com/track/0rFcav2bUNH6NC9576Viiu","Plastic Hearts","F#","minor","F# minor"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","5BRhg6NSEZOj0BR6Iz56fR","album","2020-11-27",2020,"day",0.82,0.568,4,-6.963,1,0.0538,0.0301,0.0092,0.169,0.478,113.941,"47KegqqrzpKw0jdHFWqtNb","https://api.spotify.com/v1/audio-analysis/47KegqqrzpKw0jdHFWqtNb",4,1,188200,TRUE,"https://api.spotify.com/v1/tracks/47KegqqrzpKw0jdHFWqtNb",FALSE,"Bad Karma (feat. Joan Jett)","https://p.scdn.co/mp3-preview/37c3aaef1519de63ff7464de6191e81fe024a341?cid=8101caddb7df4c9ca172f0d99bc2d009",10,"track","spotify:track:47KegqqrzpKw0jdHFWqtNb","https://open.spotify.com/track/47KegqqrzpKw0jdHFWqtNb","Plastic Hearts","E","major","E major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","5BRhg6NSEZOj0BR6Iz56fR","album","2020-11-27",2020,"day",0.475,0.565,1,-7.853,0,0.0378,0.0578,4.84e-05,0.341,0.154,165.091,"1M7qLcfozANPcMKfgMEHOt","https://api.spotify.com/v1/audio-analysis/1M7qLcfozANPcMKfgMEHOt",4,1,215520,FALSE,"https://api.spotify.com/v1/tracks/1M7qLcfozANPcMKfgMEHOt",FALSE,"Never Be Me","https://p.scdn.co/mp3-preview/209affb2067ebf54bfb7c15c6b98a2a05b392e5c?cid=8101caddb7df4c9ca172f0d99bc2d009",11,"track","spotify:track:1M7qLcfozANPcMKfgMEHOt","https://open.spotify.com/track/1M7qLcfozANPcMKfgMEHOt","Plastic Hearts","C#","minor","C# minor"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","5BRhg6NSEZOj0BR6Iz56fR","album","2020-11-27",2020,"day",0.537,0.506,11,-6.139,1,0.0334,0.348,0,0.0786,0.112,105.292,"68qkDbsvprJRG5xw2R02dy","https://api.spotify.com/v1/audio-analysis/68qkDbsvprJRG5xw2R02dy",3,1,235746,FALSE,"https://api.spotify.com/v1/tracks/68qkDbsvprJRG5xw2R02dy",FALSE,"Golden G String","https://p.scdn.co/mp3-preview/8351f67261f86aa3c743ce78634d04fb9022b7da?cid=8101caddb7df4c9ca172f0d99bc2d009",12,"track","spotify:track:68qkDbsvprJRG5xw2R02dy","https://open.spotify.com/track/68qkDbsvprJRG5xw2R02dy","Plastic Hearts","B","major","B major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","5BRhg6NSEZOj0BR6Iz56fR","album","2020-11-27",2020,"day",0.681,0.737,4,-5.246,0,0.0384,0.0291,7.16e-06,0.0856,0.278,109.95,"1Tip6R4swhC7E6hgILBjrE","https://api.spotify.com/v1/audio-analysis/1Tip6R4swhC7E6hgILBjrE",4,1,220636,FALSE,"https://api.spotify.com/v1/tracks/1Tip6R4swhC7E6hgILBjrE",FALSE,"Edge of Midnight (Midnight Sky Remix) (feat. Stevie Nicks)","https://p.scdn.co/mp3-preview/ee1604559ef0279f6ee6d05c2b477926b26bf46f?cid=8101caddb7df4c9ca172f0d99bc2d009",13,"track","spotify:track:1Tip6R4swhC7E6hgILBjrE","https://open.spotify.com/track/1Tip6R4swhC7E6hgILBjrE","Plastic Hearts","E","minor","E minor"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","5BRhg6NSEZOj0BR6Iz56fR","album","2020-11-27",2020,"day",0.58,0.908,4,-5.303,1,0.0341,0.000335,4.84e-05,0.087,0.427,115.016,"5GK1GYXH16RdfmltogHhAk","https://api.spotify.com/v1/audio-analysis/5GK1GYXH16RdfmltogHhAk",4,1,213671,FALSE,"https://api.spotify.com/v1/tracks/5GK1GYXH16RdfmltogHhAk",FALSE,"Heart Of Glass (Live from the iHeart Festival)","https://p.scdn.co/mp3-preview/718d6ad34259675f74bcdf119f48968867e62b76?cid=8101caddb7df4c9ca172f0d99bc2d009",14,"track","spotify:track:5GK1GYXH16RdfmltogHhAk","https://open.spotify.com/track/5GK1GYXH16RdfmltogHhAk","Plastic Hearts","E","major","E major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","5BRhg6NSEZOj0BR6Iz56fR","album","2020-11-27",2020,"day",0.407,0.872,7,-5.001,1,0.0354,0.000206,0.0451,0.127,0.323,164,"0olaaJrCBTMJJvqPdvNpsx","https://api.spotify.com/v1/audio-analysis/0olaaJrCBTMJJvqPdvNpsx",4,1,290767,FALSE,"https://api.spotify.com/v1/tracks/0olaaJrCBTMJJvqPdvNpsx",FALSE,"Zombie (Live from the NIVA Save Our Stages Festival)","https://p.scdn.co/mp3-preview/150fe5a90c24d98177e246a282a23464f0472775?cid=8101caddb7df4c9ca172f0d99bc2d009",15,"track","spotify:track:0olaaJrCBTMJJvqPdvNpsx","https://open.spotify.com/track/0olaaJrCBTMJJvqPdvNpsx","Plastic Hearts","G","major","G major"
